Unnamed: 0,0,1,2,3
2012-06-07,1.0321392662324302,1.0118857484398847,,
2012-06-08,1.0316163557287548,1.0126671606999331,,
2012-06-11,1.0421148558193805,1.0136571687616742,,
2012-06-12,1.0414500713507249,1.0146030330833151,,
2012-06-13,1.0458833177180313,1.0156606077845358,,
2012-06-14,1.0458833177180313,1.0167158632045288,,
2012-06-15,1.0487131233272275,1.017659465315848,,
2012-06-18,1.0514661049477747,1.0185520401842543,,
2012-06-19,1.0527004427160107,1.0195197183267557,,
2012-06-20,1.0585109532220904,1.0205820341968534,,
2012-06-21,1.062444790193578,1.0216830792161444,,
2012-06-25,1.0598190331427662,1.022757486890626,,
2012-06-26,1.0482462105033834,1.0236463479485434,,
2012-06-27,1.0510432408108945,1.0245695995409712,,
2012-06-28,1.0509125317191836,1.025475473781689,,
2012-06-29,1.0488710470836866,1.0264625009735278,,
2012-07-02,1.0508591254144297,1.0273936178996106,,
2012-07-03,1.0543240224833537,1.0283678720788034,,
2012-07-04,1.053278373207113,1.029185904071891,,
2012-07-05,1.039889908806935,1.0298592569869962,,
2012-07-06,1.0400239730520544,1.0304275289804996,,
2012-07-09,1.0381558878477193,1.0310246434833152,,
2012-07-10,1.0398873201926588,1.0318002247090197,,
2012-07-11,1.0433860691378904,1.0325448552673788,,
2012-07-12,1.041371798414356,1.033363842034972,,
2012-07-13,1.0404668062609546,1.0340234967392061,,
2012-07-16,1.0341687246033047,1.0345994604388151,,
2012-07-17,1.0337466951549519,1.035118331870341,,
2012-07-18,1.0440902931339797,1.0358809152995272,,
2012-07-19,1.0494313158762785,1.0367301971759637,,
2012-07-20,1.0466678406420513,1.037564457023522,,
2012-07-23,1.0446347983402624,1.0381135494932008,,
2012-07-24,1.0543094261316135,1.0388118554818553,,
2012-07-25,1.058050663148099,1.039622928136546,,
2012-07-26,1.0617279519864158,1.0404285287332988,,
2012-07-27,1.0600258114269638,1.0410754091292065,,
2012-07-30,1.0498739629815101,1.0414842445923673,,
2012-07-31,1.0442707696941562,1.0418129931515314,,
2012-08-01,1.0457996585324516,1.0423608175715728,,
2012-08-02,1.0492949619889118,1.0429582152107268,,
2012-08-03,1.0524834450345761,1.0436276572220227,,
2012-08-06,1.054657744458744,1.0441879166090917,,
2012-08-07,1.0365025660887406,1.0441301163736467,1.0365025660887406,
2012-08-08,1.0409741703833748,1.0441749893403263,,
2012-08-09,1.0523754383388844,1.0444513776529947,,
2012-08-10,1.0439676300117926,1.0446178132196673,,
2012-08-13,1.0416669507901761,1.0445316940730962,,
2012-08-14,1.042238494490099,1.0444824012017466,,
2012-08-15,1.0425242657830374,1.0444806620036342,,
2012-08-16,1.0357831835963414,1.0443498811831058,,
2012-08-17,1.0356525332482684,1.0442905957799054,,
2012-08-20,1.029703305350476,1.0442733630283936,1.029703305350476,
2012-08-21,1.0411587474885702,1.044423217951654,,
2012-08-22,1.0414267588226782,1.0445688763994454,,
2012-08-23,1.064199442947757,1.045114920678885,,
2012-08-24,1.0529434273216356,1.0454511156909865,,
2012-08-27,1.0475756542652983,1.0456761883454893,,
2012-08-28,1.0494881145407897,1.0459856229875326,,
2012-08-29,1.0634072191716666,1.0464953304385793,,
2012-08-30,1.0642766216505968,1.0470426089079303,,
2012-08-31,1.0654651594691313,1.0475980404618754,,
2012-09-03,1.0707512490678852,1.048250288684194,,
2012-09-04,1.069807731841472,1.0487118366178956,,
2012-09-05,1.0696748802065088,1.0491822500988255,,
2012-09-06,1.0702516711159689,1.0495883893221243,,
2012-09-07,1.0698122741001825,1.0499872052618269,,
2012-09-10,1.0646366562307115,1.050252597476885,,
2012-09-11,1.0646366562307115,1.0504721066649338,,
2012-09-12,1.0567314257158806,1.0505392897149317,,
2012-09-13,1.020447280318939,1.049904895166546,,
2012-09-14,1.0195174544008554,1.0491894395700005,,
2012-09-17,1.0137035264598242,1.0484208477919514,,
2012-09-18,1.0117051654630065,1.0478118303746118,,
2012-09-19,1.0057278672414118,1.0470565741484539,,
2012-09-20,1.0073849049137873,1.046331113701697,,
2012-09-21,1.0075291509582514,1.0456420820996066,,
2012-09-24,1.0075291509582514,1.0449199158586702,,
2012-09-25,1.0075291509582514,1.0441400013332518,,
2012-09-26,1.0075291509582514,1.0433775142957706,,
2012-09-27,1.0075291509582514,1.042838168331626,,
2012-09-28,1.0075291509582514,1.0422965879633959,,
2012-10-08,1.0075291509582514,1.0417861423485713,,
2012-10-09,1.0075291509582514,1.0412468395279977,,
2012-10-10,1.006793941592179,1.0406369707355692,,
2012-10-11,1.0116199571107993,1.0401411067138435,,
2012-10-12,1.0074645951273382,1.0395910698616164,,
2012-10-15,1.006747570587052,1.0391340506280122,,
2012-10-16,1.0066056545342477,1.0386816999510005,,
2012-10-17,1.007610867046891,1.0380737095162158,,
2012-10-18,1.0130923590308973,1.0374680602354596,,
2012-10-19,1.0130923590308973,1.0369084688752737,,
2012-10-22,1.0109032322537383,1.036346276107165,,
2012-10-23,0.9984117431861873,1.0354146480580746,,
2012-10-24,1.0114861823526813,1.034638573378151,,
2012-10-25,1.0017779628515302,1.0336394068925694,,
2012-10-26,1.0061654028797962,1.0327417334167834,,
2012-10-29,1.0055410441622845,1.032002851436463,,
2012-10-30,0.99852695307381,1.0312404544927904,,
2012-10-31,0.998669193920547,1.0304549467492587,,
2012-11-01,1.003188127547813,1.0296864995085737,,
2012-11-02,1.003188127547813,1.0288649108837944,,
2012-11-05,1.003188127547813,1.028007083935279,,
2012-11-06,1.003188127547813,1.0274518432929303,,
2012-11-07,1.003188127547813,1.0268220759123377,,
2012-11-08,1.003188127547813,1.026002287399153,,
2012-11-09,1.003188127547813,1.0253226290247535,,
2012-11-12,1.003188127547813,1.0246813153040475,,
2012-11-13,1.003188127547813,1.0240304758550094,,
2012-11-14,1.003188127547813,1.023374873551089,,
2012-11-15,1.003188127547813,1.022831622616947,,
2012-11-16,1.003188127547813,1.022290549188606,,
2012-11-19,1.003188127547813,1.0218486295585618,,
2012-11-20,1.003188127547813,1.0212157858928825,,
2012-11-21,1.003188127547813,1.0205784753716347,,
2012-11-22,1.003188127547813,1.019561620114969,,
2012-11-23,1.003188127547813,1.0187323651187385,,
2012-11-26,1.003188127547813,1.0179925730067805,,
2012-11-27,1.003188127547813,1.0172209065568976,,
2012-11-28,1.003188127547813,1.0162172550298334,,
2012-11-29,1.003188127547813,1.0151991134614538,,
2012-11-30,1.003188127547813,1.0141611629294318,,
2012-12-03,1.003188127547813,1.0130351109040974,,
2012-12-04,1.003188127547813,1.0119247841658696,,
2012-12-05,1.0068337207777178,1.0108774315087232,,
2012-12-06,1.0067095444909622,1.0098183960649731,,
2012-12-07,0.998150290516765,1.0086240296719162,,
2012-12-10,0.998150290516765,1.0075159235766837,,
2012-12-11,0.998150290516765,1.0064078174814513,,
2012-12-12,0.998150290516765,1.0054314652281324,,
2012-12-13,0.998150290516765,1.0050598487314295,,
2012-12-14,0.998150290516765,1.0047037293333614,,
2012-12-17,0.998150290516765,1.0044445087343103,,
2012-12-18,0.998150290516765,1.0042185941518729,,
2012-12-19,0.998150290516765,1.004092301206462,,
2012-12-20,0.998150290516765,1.0039383909665116,,
2012-12-21,0.998150290516765,1.0037820766258203,,
2012-12-24,0.998150290516765,1.0036257622851288,,
2012-12-25,0.9991384918486302,1.003485917966635,,
2012-12-26,0.9966823850654657,1.0033051385350888,,
2012-12-27,0.9973924210437676,1.0031361930365141,,
2012-12-28,0.9975191769904268,1.0029693601370506,,
2012-12-31,1.0011960336090229,1.0028638081812302,,
2013-01-04,0.9987743385512976,1.0027178946411144,,
2013-01-07,1.0011251872175733,1.0026234154015377,,
2013-01-08,0.9994638143829712,1.0024208130227403,,
2013-01-09,1.0019143469066876,1.0023283088857295,,
2013-01-10,1.0040889368135115,1.002283998322837,,
2013-01-11,0.9935041744356571,1.002065640321194,,
2013-01-14,0.9945246242954157,1.001847536275336,,
2013-01-15,0.9960811325546189,1.0015640158340646,,
2013-01-16,0.9886595024438968,1.0011568015576147,,
2013-01-17,1.0074971093214296,1.001100032842076,,
2013-01-18,1.0136083972926473,1.0013533104105172,,
2013-01-21,1.013872074157117,1.0013930752739244,,
2013-01-22,1.0285530485497605,1.0018393267022283,,
2013-01-23,1.0313248202069276,1.0022586503243471,,
2013-01-24,1.0141104748221446,1.0024014741686782,,
2013-01-25,1.0092444117003414,1.0025800984791204,,
2013-01-28,1.004612382830569,1.0026791516276208,,
2013-01-29,1.0082410527260532,1.0027633670472582,,
2013-01-30,1.00629935477701,1.0028152208344114,,
2013-01-31,1.00629935477701,1.0028670746215649,,
2013-02-01,1.017468224069029,1.0031050762302516,,
2013-02-04,1.041627335335406,1.0037457296933783,,
2013-02-05,1.0312943002175983,1.0042141659045412,,
2013-02-06,1.0395998909220934,1.0048210286274457,,
2013-02-07,1.048196029603859,1.00557116032838,,
2013-02-08,1.0518159424827793,1.0063816239106294,,
2013-02-18,1.053380417099053,1.0072181620698166,,
2013-02-19,1.0369578135564685,1.0077809901699608,,
2013-02-20,1.038294905888403,1.008366103142304,,
2013-02-21,1.0392894934745256,1.0089677925744158,,
2013-02-22,1.0383542407423005,1.0095538944609905,,
2013-02-25,1.0378802184146099,1.010132095975437,,
2013-02-26,1.0440579007730808,1.0108132588625247,,
2013-02-27,1.0421700809875916,1.011462958086521,,
2013-02-28,1.039181313600427,1.0120628445207314,,
2013-03-01,1.048750260119451,1.0128222133969251,,
2013-03-04,1.0461359165812603,1.0135380098808158,,
2013-03-05,1.0635560437257738,1.014544141817115,,
2013-03-06,1.0623305516754988,1.01552984888591,,
2013-03-07,1.0494573333064856,1.016301002315221,,
2013-03-08,1.068964633189777,1.017397277409254,,
2013-03-11,1.0738318684718924,1.0185139132041567,,
2013-03-12,1.0845602374152372,1.0198114247528947,,
2013-03-13,1.0881725666242175,1.0213117960213522,,
2013-03-14,1.1211712742610227,1.0233621457504232,,
2013-03-15,1.1117212427294068,1.0252549949539673,,
2013-03-18,1.1158152793930587,1.0272160781019057,,
2013-03-19,1.1064452268416747,1.029020993707321,,
2013-03-20,1.115110777303574,1.0309703351537678,,
2013-03-21,1.0937043294897801,1.0325629024699847,,
2013-03-22,1.0926845751509964,1.0341384738805555,,
2013-03-25,1.0851784642058881,1.0355889434420409,,
2013-03-26,1.081430855110414,1.036976952851935,,
2013-03-27,1.075153942779249,1.0382603470563099,,
2013-03-28,1.0791526627264334,1.0396103865931379,,
2013-03-29,1.0667977658636332,1.0407380411600544,,
2013-04-01,1.0639407334721787,1.0418590136334995,,
2013-04-02,1.0636099144634656,1.0429626385238278,,
2013-04-03,1.0643985784827124,1.0440772952153659,,
2013-04-08,1.0744857338288074,1.045298790219029,,
2013-04-09,1.0671985934473363,1.0464391944672962,,
2013-04-10,1.0752521607417689,1.0476746440260327,,
2013-04-11,1.0804325984744885,1.0490241237608915,,
2013-04-12,1.077897628956171,1.0502905117950496,,
2013-04-15,1.058880056947596,1.0512036971306178,,
2013-04-16,1.060077551758272,1.052313253419328,,
2013-04-17,1.0783485308427698,1.0537103185284507,,
2013-04-18,1.0865067793534202,1.055217412641764,,
2013-04-19,1.0870217599722953,1.0568567836005707,,
2013-04-22,1.0835723809378845,1.0581247047941784,,
2013-04-23,1.0815111962484336,1.059256418110108,,
2013-04-24,1.0916341853827263,1.0605524532972015,,
2013-04-25,1.1005857180954783,1.06175299778963,,
2013-04-26,1.1000539978854322,1.0628984840842717,,
2013-05-02,1.1022890914864747,1.0643681276953438,,
2013-05-03,1.0873133992417705,1.065669277487701,,
2013-05-06,1.0727385876815703,1.0668047142352175,,
2013-05-07,1.073486721216104,1.067892142043385,,
2013-05-08,1.0820641434661047,1.0691548885215363,,
2013-05-09,1.0782781248563618,1.0703545346895256,,
2013-05-10,1.0727179247974512,1.0712753630349992,,
2013-05-13,1.0679706262481414,1.0717144178835447,,
2013-05-14,1.0444806068542722,1.0719341896608228,,
2013-05-15,1.0431266480054675,1.0719929689455456,,
2013-05-16,1.0602420361369795,1.0721937357210978,,
2013-05-17,1.0610279672085265,1.072347269466527,,
2013-05-20,1.0521752837568004,1.0723271839108228,1.0521752837568004,
2013-05-21,1.056761221641189,1.072657240712235,,
2013-05-22,1.0524656268509873,1.0728934193949446,,
2013-05-23,1.0567631220858564,1.073184646538467,,
2013-05-24,1.061464859387817,1.0735698235158921,,
2013-05-27,1.0528108614874332,1.0738186675671058,,
2013-05-28,1.0512601367035737,1.0739387048326139,,
2013-05-29,1.0552407437971862,1.0741565492127738,,
2013-05-30,1.0545727518738088,1.074413073183997,,
2013-05-31,1.0299291120701255,1.0740993873831748,,
2013-06-03,1.0255126590510169,1.0737556664243373,,
2013-06-04,1.0275433171212227,1.0731554543142616,,
2013-06-05,1.0323581956559742,1.0726559150472696,,
2013-06-06,1.047450732684921,1.0726224717035768,,
2013-06-07,1.0516601858201224,1.0723340642474157,,
2013-06-13,1.0614007075935032,1.072126878232776,,
2013-06-14,1.065764872042578,1.0718136221432317,,
2013-06-17,1.0698699830225795,1.0715085790832044,,
2013-06-18,1.0609333685129547,1.0705046139874033,,
2013-06-19,1.0447264443429827,1.0693880340142963,,
2013-06-20,1.0585072594910203,1.0684329003492623,,
2013-06-21,1.0545586744607325,1.0675681244762467,,
2013-06-24,1.0560092432697739,1.0665830989090168,,
2013-06-25,1.0503292041161385,1.0658601801527894,,
2013-06-26,1.0485603538153676,1.065124776463862,,
2013-06-27,1.0460341817246714,1.064472371755842,,
2013-06-28,1.0488832832308197,1.0639299122245154,,
2013-07-01,1.044318757612193,1.063415992471731,,
2013-07-02,1.0421854937785446,1.062799872989266,,
2013-07-03,1.0417993592756185,1.062383232879466,,
2013-07-04,1.0436917757068243,1.0620457502500433,,
2013-07-05,1.0408335069984544,1.0616661434589598,,
2013-07-08,1.0505419372720515,1.0614351994387823,,
2013-07-09,1.0511606987062827,1.0610464488534068,,
2013-07-10,1.0511606987062827,1.0607791506077227,,
2013-07-11,1.0511606987062827,1.0603776262404643,,
2013-07-12,1.0511606987062827,1.0598897612443277,,
2013-07-15,1.0511606987062827,1.0594441457401629,,
2013-07-16,1.0481277552901527,1.0592649407125387,,
2013-07-17,1.0390891979577568,1.0589151348158634,,
2013-07-18,1.031582557899084,1.0581357019334687,,
2013-07-19,1.0436218937770314,1.057420953840529,,
2013-07-22,1.0448087120315797,1.056717403041517,,
2013-07-23,1.0450945401416565,1.056076105694913,,
2013-07-24,1.039355239727875,1.0553735064195704,,
2013-07-25,1.054670961914087,1.0547574526950934,,
2013-07-26,1.0540250986012314,1.0539814423701892,,
2013-07-29,1.0767578499407917,1.0535931732377786,,
2013-07-30,1.089724460328311,1.053383762718476,,
2013-07-31,1.0932749054384656,1.0534831211550875,,
2013-08-01,1.0914101175137212,1.0537943133189567,,
2013-08-02,1.0961845214534622,1.0541726099895794,,
2013-08-05,1.101766234952662,1.054500978181022,,
2013-08-06,1.1062380307881121,1.0549669766132177,,
2013-08-07,1.108096780342298,1.0555566242056318,,
2013-08-08,1.1154043302983647,1.0563471859398024,,
2013-08-09,1.1241865086170182,1.0576756176358482,,
2013-08-12,1.1213680711628924,1.0589796413551384,,
2013-08-13,1.1242194459475172,1.0600459315186475,,
2013-08-14,1.1217539104137448,1.061058030572068,,
2013-08-15,1.1213882105995676,1.0622115793527809,,
2013-08-16,1.1133480499720596,1.0631546931582951,,
2013-08-19,1.0947645465545592,1.0638596751533549,,
2013-08-20,1.091282903479822,1.0644350048432543,,
2013-08-21,1.0943763901499781,1.064983530355957,,
2013-08-22,1.0978741036928492,1.065734584392714,,
2013-08-23,1.1092983279795519,1.0667018875806467,,
2013-08-26,1.1273638575921918,1.06790393947723,,
2013-08-27,1.1253752133367818,1.069083980501613,,
2013-08-28,1.1287744178927066,1.0707314022653227,,
2013-08-29,1.1353903477482608,1.0725626970769433,,
2013-08-30,1.1397989200770628,1.074433623792874,,
2013-09-02,1.134988365824512,1.0761441266290164,,
2013-09-03,1.1373059525722546,1.0776417136271383,,
2013-09-04,1.1413173519469946,1.079135999729253,,
2013-09-05,1.1304079820131576,1.0802861209695804,,
2013-09-06,1.1379346535787052,1.0814889506618492,,
2013-09-09,1.1393109517702649,1.0826463001409772,,
2013-09-10,1.136882058410453,1.083912111639269,,
2013-09-11,1.1315443883070992,1.0853590773720043,,
2013-09-12,1.1337689377646247,1.0866134386765645,,
2013-09-13,1.1341536330412771,1.0879400213195736,,
2013-09-16,1.1356331931087689,1.0892670871502235,,
2013-09-17,1.1351082206758902,1.0906800707595528,,
2013-09-18,1.1480931842156317,1.0923389512662238,,
2013-09-23,1.1448725968139872,1.093986258184379,,
2013-09-24,1.1398355351076916,1.0955021290489932,,
2013-09-25,1.1500374259249582,1.0972641068542062,,
2013-09-26,1.1496219280174043,1.0990547140915206,,
2013-09-27,1.146384758348191,1.1007978040760635,,
2013-09-30,1.1383216729607415,1.1023749690302957,,
2013-10-08,1.1260219671357368,1.1037947766992504,,
2013-10-09,1.122111639383897,1.1049876050677812,,
2013-10-10,1.1327307386234533,1.1063471057330674,,
2013-10-11,1.1375507963779434,1.1077869406942615,,
2013-10-14,1.1297578772106707,1.1090968936693346,,
2013-10-15,1.1276749383466966,1.110372130996675,,
2013-10-16,1.1266757131621281,1.111630714570939,,
2013-10-17,1.124524933708087,1.1129040008779045,,
2013-10-18,1.1086974845000634,1.1140641389869432,,
2013-10-21,1.1116565132533247,1.1153987049095138,,
2013-10-22,1.1123722308276391,1.1165445438603574,,
2013-10-23,1.117193531435665,1.117750957517092,,
2013-10-24,1.127855086197614,1.119130299951358,,
2013-10-25,1.1410052247730578,1.1208244663687776,,
2013-10-28,1.1345554888334197,1.1221558751507665,,
2013-10-29,1.133293594965782,1.1234770167568422,,
2013-10-30,1.1226789315418306,1.1242423681168596,,
2013-10-31,1.1181466927491688,1.1247160719905405,,
2013-11-01,1.1074912183760024,1.1249530105394994,,
2013-11-04,1.1076511998463383,1.1252236952450432,,
2013-11-05,1.1087920430527116,1.1254338206050307,,
2013-11-06,1.118579383791744,1.1257140397523486,,
2013-11-07,1.133921955202511,1.1261754384925886,,
2013-11-08,1.1329129553692725,1.126589041409705,,
2013-11-11,1.132225299489883,1.1268693908962306,,
2013-11-12,1.1241773920961042,1.1268692389542152,,
2013-11-13,1.0977516146947346,1.1264756313464126,,
2013-11-14,1.1019998829032538,1.1261053052956749,,
2013-11-15,1.0997209959880883,1.1257380900552474,,
2013-11-18,1.1046753498266382,1.1254595423756986,,
2013-11-19,1.1127105079403354,1.1254489166751698,1.1127105079403354,
2013-11-20,1.1194136332967952,1.1258597347875405,,
2013-11-21,1.1183068232244786,1.1263101334499515,,
2013-11-22,1.1114308044958086,1.1265943736890487,,
2013-11-25,1.1266216189664247,1.1270734989436084,,
2013-11-26,1.1350875891013141,1.1275033199623044,,
2013-11-27,1.134894209479621,1.127628825827095,,
2013-11-28,1.1467603250740073,1.1279852443560487,,
2013-11-29,1.1543823684713534,1.12841204353236,,
2013-12-02,1.1404665581703042,1.128496647039394,,
2013-12-03,1.1389330027023046,1.128482215083148,,
2013-12-04,1.1275454997763907,1.128358167315679,1.1275454997763907,
2013-12-05,1.1424620804911663,1.1284441027809946,,
2013-12-06,1.135277902332784,1.1283434452874244,,
2013-12-09,1.1047726639751365,1.1279161899867909,,
2013-12-10,1.1152340625318482,1.1275378468026767,,
2013-12-11,1.1152340625318482,1.1271365653153695,,
2013-12-12,1.0931806544318108,1.1264082085823923,,
2013-12-13,1.0952852834228528,1.1258038901676548,,
2013-12-16,1.067445256808489,1.1246984954850523,,
2013-12-17,1.0629858874573348,1.1235123663919864,,
2013-12-18,1.060537204273222,1.1222607665780606,,
2013-12-19,1.07662610025637,1.1212860645710687,,
2013-12-20,1.07662610025637,1.1200949465050811,,
2013-12-23,1.07662610025637,1.1189575048957878,,
2013-12-24,1.07662610025637,1.1179040143149324,,
2013-12-25,1.07662610025637,1.116680492220456,,
2013-12-26,1.07662610025637,1.1154638950911056,,
2013-12-27,1.07662610025637,1.1143012507895753,,
2013-12-30,1.07662610025637,1.1132729912445025,,
2013-12-31,1.07662610025637,1.112449726796513,,
2014-01-02,1.07662610025637,1.111691634477721,,
2014-01-03,1.07662610025637,1.110756557171603,,
2014-01-06,1.07662610025637,1.109741145569577,,
2014-01-07,1.07662610025637,1.1088556159536722,,
2014-01-08,1.07662610025637,1.1080048019855002,,
2014-01-09,1.07662610025637,1.1071706417704044,,
2014-01-10,1.07662610025637,1.1063723278795423,,
2014-01-13,1.07662610025637,1.1058378048088142,,
2014-01-14,1.07662610025637,1.1052539645921984,,
2014-01-15,1.07662610025637,1.104658195749344,,
2014-01-16,1.07662610025637,1.103982071896356,,
2014-01-17,1.085529815863898,1.1032766507241272,,
2014-01-20,1.0789377370531057,1.1022421925954615,,
2014-01-21,1.0789377370531057,1.1013152300657898,,
2014-01-22,1.0774819897628476,1.1003850366457408,,
2014-01-23,1.0760888537934945,1.0996085353499354,,
2014-01-24,1.084507083967458,1.0990478752035735,,
2014-01-27,1.0817208876943833,1.0986183696922134,,
2014-01-28,1.0845770052403254,1.0982337997821128,,
2014-01-29,1.0856580857422102,1.0978482338269377,,
2014-01-30,1.0684506009636496,1.0970127541131363,,
2014-02-07,1.0721968710817462,1.0959840027111234,,
2014-02-10,1.0782479027298455,1.0950729185004662,,
2014-02-11,1.0736940423955703,1.0940973975488941,,
2014-02-12,1.0731567018038608,1.0932470527106903,,
2014-02-13,1.0799222901617218,1.0929498973018068,,
2014-02-14,1.0839928950059952,1.0926497808368523,,
2014-02-17,1.083294671662196,1.0923760087647543,,
2014-02-18,1.0657420768663983,1.0917271208820836,,
2014-02-19,1.06213073953924,1.0908841247420653,,
2014-02-20,1.057870313733902,1.0898584027493503,,
2014-02-21,1.0507515436426493,1.0887324814229866,,
2014-02-24,1.0511970603966305,1.0877285856880003,,
2014-02-25,1.047844509563426,1.0864156338646171,,
2014-02-26,1.0212080287089194,1.0845176411914106,,
2014-02-27,1.016204063820839,1.0825394720970973,,
2014-02-28,1.016204063820839,1.0803635344095446,,
2014-03-03,1.016204063820839,1.078060562665369,,
2014-03-04,1.016204063820839,1.075989521092878,,
2014-03-05,1.016204063820839,1.073944038778187,,
2014-03-06,1.016204063820839,1.0720883481789276,,
2014-03-07,1.016204063820839,1.0699840479010887,,
2014-03-10,1.0103552987633857,1.0679020045082654,,
2014-03-11,1.0140961498725458,1.0663907292732222,,
2014-03-12,1.0200241649488995,1.0648038976468397,,
2014-03-13,1.0246598370730864,1.063294327222527,,
2014-03-14,1.0143844670802922,1.061981057433335,,
2014-03-17,1.0072774505515374,1.0605142602188131,,
2014-03-18,1.0212861314947614,1.0597449414635842,,
2014-03-19,1.0187403149279362,1.059007515254761,,
2014-03-20,1.0308496997546095,1.0585127235127838,,
2014-03-21,1.0278758548515312,1.0577002194227034,,
2014-03-24,1.0258492522873244,1.0568539386232192,,
2014-03-25,1.0244012934259887,1.0559835251760463,,
2014-03-26,1.0264416191588401,1.055147117157754,,
2014-03-27,1.0274627808429726,1.054327728500864,,
2014-03-28,1.0285313595197128,1.0535261494885864,,
2014-03-31,1.0240945560608152,1.0526506237519937,,
2014-04-01,1.005589487041221,1.051466680198408,,
2014-04-02,1.0025644144339885,1.050232318768035,,
2014-04-03,1.0009019026951593,1.0489702488086814,,
2014-04-04,0.9928535425649686,1.0475740395138247,,
2014-04-08,1.0055889013991872,1.0463900861995383,,
2014-04-09,1.0088725986967642,1.0452608611735448,,
2014-04-10,1.0087222746156208,1.044129130746199,,
2014-04-11,1.0128404107515945,1.0430660359211195,,
2014-04-14,1.0128404107515945,1.0420029410960399,,
2014-04-15,1.0128404107515945,1.0409398462709603,,
2014-04-16,1.0128404107515945,1.0398767514458807,,
2014-04-17,1.0128404107515945,1.038813656620801,,
2014-04-18,1.0128404107515945,1.0377505617957214,,
2014-04-21,1.0128404107515945,1.0365390717105163,,
2014-04-22,1.0128404107515945,1.0354374496054912,,
2014-04-23,1.0128404107515945,1.034335827500466,,
2014-04-24,1.0128404107515945,1.0332584678502785,,
2014-04-25,1.0193556631050902,1.0323129146721384,,
2014-04-28,1.019995156567955,1.0312377158821466,,
2014-04-29,1.0135056345997857,1.0301007949972367,,
2014-04-30,1.0079895703056505,1.0288243377483257,,
2014-05-05,1.0255216229665796,1.0278220633687318,,
2014-05-06,1.0184688090846805,1.0269890335040823,,
2014-05-07,1.0234017097133807,1.0261757808146095,,
2014-05-08,1.018228619300178,1.0251754594241151,,
2014-05-09,1.0170924513349586,1.024232099573105,,
2014-05-12,1.0198266974469188,1.0233432661671558,,
2014-05-13,1.0217468829503056,1.0223736760469655,,
2014-05-14,1.0395036333656384,1.0216321883529595,,
2014-05-15,1.041115999061782,1.0209292104762862,,
2014-05-16,1.0437342721281408,1.0205624137306484,,
2014-05-19,1.0421565101108516,1.020229509906842,,
2014-05-20,1.0492707032144308,1.0200861830648507,,
2014-05-21,1.049866899908376,1.0200714390026129,,
2014-05-22,1.0531937624094376,1.0201047173694928,,
2014-05-23,1.0560256643224166,1.0202410699488094,,
2014-05-26,1.055027538094842,1.0208047284385748,,
2014-05-27,1.056015611801873,1.0214682542382587,,
2014-05-28,1.0556982453845571,1.0221264905976541,,
2014-05-29,1.0553707907416359,1.0227792693796673,,
2014-05-30,1.0572681352037514,1.0234636705693825,,
2014-06-03,1.0566370665386926,1.0241375539480135,,
2014-06-04,1.053038481630695,1.0247514609115111,,
2014-06-05,1.0595913940238795,1.0254745830815617,,
2014-06-06,1.0605698937403576,1.0263114929978445,,
2014-06-09,1.0640985752463978,1.0271448667540755,,
2014-06-10,1.0781016116778002,1.0281128241995572,,
2014-06-11,1.0994413101138167,1.0293591820835695,,
2014-06-12,1.0994413101138167,1.030776796134128,,
2014-06-13,1.0964946522525325,1.0322637494958113,,
2014-06-16,1.0901102783651682,1.0334108186103181,,
2014-06-17,1.0974397494440673,1.0347224758522535,,
2014-06-18,1.1027857850195093,1.0359214106066685,,
2014-06-19,1.105768169539706,1.0372196158514715,,
2014-06-20,1.1223339139519053,1.0388276935458811,,
2014-06-23,1.1331977086458112,1.0406409671328782,,
2014-06-24,1.1289975847036575,1.0423502332252919,,
2014-06-25,1.147593407583542,1.0443524103376347,,
2014-06-26,1.1386741719685947,1.0461881238784494,,
2014-06-27,1.1340437291867707,1.0480206100972154,,
2014-06-30,1.1351831298361805,1.0501805041437982,,
2014-07-01,1.1401419529568522,1.052473463119179,,
2014-07-02,1.1345634266572087,1.0547011551852132,,
2014-07-03,1.133406751679514,1.0570437086704556,,
2014-07-04,1.1427690191793625,1.0593300439667919,,
2014-07-07,1.14375665175599,1.0615781115177791,,
2014-07-08,1.1459432133657246,1.063865127163614,,
2014-07-09,1.1449733966482512,1.066067343595225,,
2014-07-10,1.1537624492300853,1.0684160442365331,,
2014-07-11,1.1441195306756204,1.0706040295686003,,
2014-07-14,1.1441195306756204,1.0727920149006676,,
2014-07-15,1.141344538988487,1.0749337503712826,,
2014-07-16,1.151095703872327,1.0772380052566282,,
2014-07-17,1.1571664405171844,1.0796434390860548,,
2014-07-18,1.1478557827390905,1.0818936952858462,,
2014-07-21,1.1455545645837049,1.0841055978497147,,
2014-07-22,1.16076628125274,1.0865710290247337,,
2014-07-23,1.1601114313918077,1.088916958496179,,
2014-07-24,1.1511946312892458,1.0911036164082006,,
2014-07-25,1.1498730208144534,1.0933764061784452,,
2014-07-28,1.140691012105144,1.0955880968751033,,
2014-07-29,1.1300508294011602,1.0973302503156794,,
2014-07-30,1.129019587864766,1.0991727632953474,,
2014-07-31,1.1269058892856205,1.1008978329548849,,
2014-08-01,1.1248394216285005,1.1026746796603568,,
2014-08-04,1.1271733361257197,1.1045093610735361,,
2014-08-05,1.1278121957306086,1.1063091193782644,,
