,年化收益率,季度胜率,夏普比率,卡玛比率,fastperiod,slowperiod,signalperiod
绩效数据,0.05038799068696753,0.4523809523809524,0.06269414282949234,0.1752898877479576,60,220,20
绩效数据,0.07408118486220627,0.4523809523809524,0.20450342832109003,0.257524485563876,60,220,25
绩效数据,0.06801170749609953,0.47619047619047616,0.17100795806646568,0.2841212965529826,60,230,5
绩效数据,0.05587283067970872,0.47619047619047616,0.09731785104723292,0.19690350952328375,60,230,10
绩效数据,0.04779942129066095,0.4523809523809524,0.04735074494826155,0.19243844427646364,60,230,15
绩效数据,0.05447707212164188,0.47619047619047616,0.08742548066241923,0.20063170488016294,60,230,20
绩效数据,0.07439860761754935,0.4523809523809524,0.20601524131440174,0.24200551702423434,60,230,25
绩效数据,0.07200311148502125,0.5,0.1903249667956704,0.18210708756495272,65,70,5
绩效数据,0.04992523364774515,0.5476190476190477,0.05954231436465353,0.13618265644419292,65,70,10
绩效数据,0.04002471299257748,0.5,0.00014944981205401882,0.12192167201099,65,70,15
绩效数据,0.05657572701933855,0.4523809523809524,0.10201443407550953,0.18919809802240262,65,70,20
绩效数据,0.06418397433269152,0.5238095238095238,0.14923178332909587,0.23295776794144554,65,70,25
绩效数据,0.07087351859591218,0.5,0.1842838094693037,0.2265572340832184,65,80,5
绩效数据,0.04817456403254505,0.5238095238095238,0.04902258628380145,0.13425206745873824,65,80,10
绩效数据,0.06385949083287179,0.47619047619047616,0.14419590821152775,0.23637084568065386,65,80,15
绩效数据,0.047583501911637516,0.42857142857142855,0.04649012526154037,0.1591266879495849,65,80,20
绩效数据,0.053084573127438306,0.42857142857142855,0.08034299281173628,0.19267213968072616,65,80,25
绩效数据,0.059550798590554566,0.5,0.11709048864579727,0.17224907731071554,65,90,5
绩效数据,0.052129229625550444,0.5476190476190477,0.07346238522726373,0.14684936536860768,65,90,10
绩效数据,0.060519685125159484,0.47619047619047616,0.12453555085034596,0.23295139617769658,65,90,15
绩效数据,0.05272698511885432,0.4523809523809524,0.07786183161126708,0.18400696657174984,65,90,20
绩效数据,0.05310263557411954,0.4523809523809524,0.07991431387486082,0.20369664563492612,65,90,25
绩效数据,0.06922493382112949,0.5476190476190477,0.17608428284202432,0.24519902669925503,65,100,5
绩效数据,0.04999841564033036,0.5238095238095238,0.060900626970956065,0.15400479195073857,65,100,10
绩效数据,0.04625085900732184,0.40476190476190477,0.038025574133429156,0.16827205450847266,65,100,15
绩效数据,0.04549094968537548,0.38095238095238093,0.03359684033741293,0.15875460429238228,65,100,20
绩效数据,0.049071587653807924,0.42857142857142855,0.05544944848403391,0.1631854472057923,65,100,25
绩效数据,0.0678409894774945,0.5476190476190477,0.16806757858429058,0.2158673967720817,65,110,5
绩效数据,0.04543026216792234,0.47619047619047616,0.033135015616181936,0.1489953387626179,65,110,10
绩效数据,0.059492333080308546,0.5238095238095238,0.11910393130017606,0.21644780939833133,65,110,15
绩效数据,0.05066298888790799,0.4523809523809524,0.06522684179809005,0.18843030887187331,65,110,20
绩效数据,0.04902844669913908,0.42857142857142855,0.05513483179577023,0.1718038556406175,65,110,25
绩效数据,0.07216775469894054,0.5476190476190477,0.19500332233937318,0.22197857732519669,65,120,5
绩效数据,0.07044030263704393,0.47619047619047616,0.1842490017442694,0.2863057485334048,65,120,10
绩效数据,0.05926684229514567,0.4523809523809524,0.11774646093910879,0.22625501406678097,65,120,15
绩效数据,0.053941257146632005,0.42857142857142855,0.08520941258251684,0.18644007181421152,65,120,20
绩效数据,0.043528282147069275,0.42857142857142855,0.021628767778656896,0.1469280976649833,65,120,25
绩效数据,0.08581002120242642,0.5476190476190477,0.27690005848717836,0.29425803904354364,65,130,5
绩效数据,0.07142747520773307,0.47619047619047616,0.19101469216925876,0.2710898709133032,65,130,10
绩效数据,0.07005966871045377,0.4523809523809524,0.18511959633998745,0.2687422075443803,65,130,15
绩效数据,0.04835948210390972,0.40476190476190477,0.05125520513026537,0.16714748215529784,65,130,20
绩效数据,0.046954091019403066,0.42857142857142855,0.042464298546567414,0.1652602283563643,65,130,25
绩效数据,0.08013921473530816,0.5,0.24393461389596155,0.2748118209046006,65,140,5
绩效数据,0.0717678670682036,0.47619047619047616,0.19296330255879046,0.27509376163570726,65,140,10
绩效数据,0.07315530024233086,0.4523809523809524,0.20241566409976844,0.28061675486858845,65,140,15
绩效数据,0.05175443226509602,0.4523809523809524,0.07155679988442695,0.1902816054126237,65,140,20
绩效数据,0.041871663992564034,0.42857142857142855,0.011337271397621577,0.12854999484068105,65,140,25
绩效数据,0.08300317464532658,0.5238095238095238,0.2616229035496861,0.2846328559680151,65,150,5
绩效数据,0.06423873179571316,0.4523809523809524,0.14756455217575615,0.2383524683792634,65,150,10
绩效数据,0.07343894804848161,0.42857142857142855,0.20322937074767752,0.2817048008013365,65,150,15
绩效数据,0.0423762128389511,0.4523809523809524,0.014456987648397797,0.15580141559664526,65,150,20
绩效数据,0.049727421319123444,0.4523809523809524,0.058417868605989146,0.15266791773904476,65,150,25
绩效数据,0.07768783985845973,0.5,0.22911598831800256,0.28158786844419964,65,160,5
绩效数据,0.07734443640277999,0.4523809523809524,0.22654538501170904,0.2869800946667477,65,160,10
绩效数据,0.07853473670684075,0.4523809523809524,0.23379551452293013,0.301251760106651,65,160,15
绩效数据,0.05255367138722855,0.4523809523809524,0.07582884145201325,0.201590871369027,65,160,20
绩效数据,0.05574677943017137,0.4523809523809524,0.0943623413960882,0.17114792021176342,65,160,25
绩效数据,0.06963065396758972,0.4523809523809524,0.18030961409862475,0.2573726752316767,65,170,5
绩效数据,0.07419926677523447,0.4523809523809524,0.2072097456151739,0.2753102045048284,65,170,10
绩效数据,0.06306143372478346,0.4523809523809524,0.1389382030894418,0.2404137956373598,65,170,15
绩效数据,0.06353066558947584,0.47619047619047616,0.14192908638518872,0.24369757424690727,65,170,20
绩效数据,0.05310206013535845,0.4523809523809524,0.07874901419103925,0.1793887994521825,65,170,25
绩效数据,0.07229761021227099,0.47619047619047616,0.19650412044554338,0.2672304264419259,65,180,5
绩效数据,0.07450806250484265,0.4523809523809524,0.20953575903503613,0.27645596536155204,65,180,10
绩效数据,0.05807314304289268,0.4523809523809524,0.1086895860988506,0.22139656393581456,65,180,15
绩效数据,0.05648680319059851,0.42857142857142855,0.10009101198648601,0.216677989861823,65,180,20
绩效数据,0.04916159945563958,0.42857142857142855,0.05513557324481442,0.1464183951017378,65,180,25
绩效数据,0.06332738648948943,0.47619047619047616,0.1422885953920277,0.22607269533889476,65,190,5
绩效数据,0.0728674132586613,0.4523809523809524,0.19911169651013524,0.2703684728684637,65,190,10
绩效数据,0.053697200483962426,0.4523809523809524,0.08226221199128163,0.2059773399251029,65,190,15
绩效数据,0.0554917456760895,0.4523809523809524,0.09317821382429314,0.18491814003957943,65,190,20
绩效数据,0.0636986616055566,0.42857142857142855,0.14222249030031409,0.1998866218919698,65,190,25
绩效数据,0.06168486785379668,0.47619047619047616,0.13216359426566904,0.2202090613615628,65,200,5
绩效数据,0.07349967347823716,0.47619047619047616,0.20345333948152752,0.27271442179648997,65,200,10
绩效数据,0.04864527874450553,0.42857142857142855,0.05228319637127812,0.18659864993708541,65,200,15
绩效数据,0.053164248538667636,0.4523809523809524,0.07959514857242501,0.18477232258683396,65,200,20
绩效数据,0.06992444911748041,0.42857142857142855,0.17950147349826479,0.23246480610866846,65,200,25
绩效数据,0.06998368425447632,0.47619047619047616,0.18208613611805777,0.29235929871451455,65,210,5
绩效数据,0.06378316260267347,0.47619047619047616,0.14454338989128127,0.24466612870875493,65,210,10
绩效数据,0.042031814908986886,0.42857142857142855,0.012337954066398121,0.1494270820595536,65,210,15
绩效数据,0.05653780594049285,0.4523809523809524,0.10012718391477804,0.19668388284012484,65,210,20
绩效数据,0.07292419464850797,0.4523809523809524,0.197620020009417,0.2465288109481109,65,210,25
绩效数据,0.061041349037321835,0.47619047619047616,0.12847677548726247,0.25500237930097047,65,220,5
绩效数据,0.06091862157911154,0.47619047619047616,0.12676918306173407,0.22246727294658802,65,220,10
绩效数据,0.051278135545237635,0.4523809523809524,0.06838354210323824,0.2023729597208131,65,220,15
绩效数据,0.06132898631186423,0.42857142857142855,0.1291433445833175,0.2325072412802904,65,220,20
绩效数据,0.07245609208549597,0.47619047619047616,0.19469848556531769,0.2356868574321253,65,220,25
绩效数据,0.05772701860357632,0.5,0.10803903278957276,0.22580201291626134,65,230,5
绩效数据,0.061087848626904195,0.5,0.12788671750763236,0.2480344520492949,65,230,10
绩效数据,0.057142770534571063,0.47619047619047616,0.10397450871888451,0.2414191509516335,65,230,15
绩效数据,0.06806734843378592,0.4523809523809524,0.16888207849244288,0.2446238078071919,65,230,20
绩效数据,0.0833245494850039,0.47619047619047616,0.25945777161342926,0.32000152698105655,65,230,25
绩效数据,0.06831083785086078,0.5238095238095238,0.1692519294188253,0.20264449990077407,70,80,5
绩效数据,0.048733890729052654,0.5476190476190477,0.05273450221516643,0.1372846093623598,70,80,10
绩效数据,0.06394956071375768,0.4523809523809524,0.1448121985753264,0.24615361799077076,70,80,15
绩效数据,0.04819085532848488,0.42857142857142855,0.05010849011715535,0.16817675210338692,70,80,20
绩效数据,0.044663696355967675,0.38095238095238093,0.028511446254401357,0.17132567962034398,70,80,25
绩效数据,0.06948387036979375,0.5714285714285714,0.1769408630282992,0.246116196080354,70,90,5
绩效数据,0.049270232860544105,0.5476190476190477,0.056646427342692936,0.1409241966211491,70,90,10
绩效数据,0.04348784199622746,0.42857142857142855,0.021260864107127155,0.15821951582967525,70,90,15
绩效数据,0.04440031865577021,0.38095238095238093,0.026844807165767936,0.15494851321863048,70,90,20
绩效数据,0.04746713899422628,0.4523809523809524,0.04556106724720574,0.17054027358023421,70,90,25
绩效数据,0.06946270381951636,0.5238095238095238,0.1777611988909647,0.22251445986989812,70,100,5
绩效数据,0.05057284923342853,0.47619047619047616,0.06468523674432686,0.1658612221050736,70,100,10
绩效数据,0.039547784907672856,0.47619047619047616,-0.002753882784933244,0.13308313893604812,70,100,15
绩效数据,0.05421371841646572,0.42857142857142855,0.08665371114598576,0.20163649896197888,70,100,20
绩效数据,0.050451886512245636,0.42857142857142855,0.06369979920385753,0.17679182618891437,70,100,25
绩效数据,0.06688456842674273,0.5476190476190477,0.1634129008867526,0.20572818714278324,70,110,5
绩效数据,0.06241872363789214,0.47619047619047616,0.13537194494118035,0.25370191104557155,70,110,10
绩效数据,0.06448043601650588,0.4523809523809524,0.14991685441379773,0.2461582462128515,70,110,15
绩效数据,0.05083369486697076,0.42857142857142855,0.06614123981833753,0.17569923696469691,70,110,20
绩效数据,0.04608147796775319,0.42857142857142855,0.037148070106251534,0.16876360323778655,70,110,25
绩效数据,0.07638147492758152,0.5238095238095238,0.21985958958607454,0.2619258533735006,70,120,5
绩效数据,0.06369536359331751,0.47619047619047616,0.14353933316520157,0.24174406058831135,70,120,10
绩效数据,0.06680308593880224,0.4523809523809524,0.16408916048847952,0.2550251129209572,70,120,15
绩效数据,0.04513050864999135,0.42857142857142855,0.031394282206735964,0.15598700732620274,70,120,20
绩效数据,0.04900207418166258,0.42857142857142855,0.0549110041159146,0.1724683364831969,70,120,25
绩效数据,0.07824567659644655,0.5,0.2328011438051468,0.2683185371157394,70,130,5
绩效数据,0.06394547061315503,0.47619047619047616,0.14546149088681318,0.2451096955942834,70,130,10
绩效数据,0.06946931661594347,0.4523809523809524,0.18039800475645798,0.26647767321204074,70,130,15
绩效数据,0.046902276457728265,0.4523809523809524,0.04202621619546831,0.16805535956711237,70,130,20
绩效数据,0.03959496991701372,0.42857142857142855,-0.0024551993060415644,0.12156032727653147,70,130,25
绩效数据,0.08094358202379581,0.5,0.24969186897711654,0.2775701414091816,70,140,5
绩效数据,0.06782944417515946,0.4523809523809524,0.16930005527182732,0.2556658431074596,70,140,10
绩效数据,0.08573351544409902,0.4523809523809524,0.27747087795268843,0.3288655887913083,70,140,15
绩效数据,0.050929412937775975,0.4523809523809524,0.06641432241144078,0.1872483192721289,70,140,20
绩效数据,0.04950366116855309,0.42857142857142855,0.05711227922802982,0.15198095277375281,70,140,25
绩效数据,0.07238559968901037,0.47619047619047616,0.1968180224849696,0.26236933295634624,70,150,5
绩效数据,0.07666665653164739,0.4523809523809524,0.22242421770117568,0.2844652488597667,70,150,10
绩效数据,0.07666357341656904,0.4523809523809524,0.22138869582234194,0.2940741561790347,70,150,15
绩效数据,0.054912829805764396,0.4523809523809524,0.09017253580738852,0.21064037806830202,70,150,20
绩效数据,0.04888173773466753,0.40476190476190477,0.053349886792349484,0.1530027687355508,70,150,25
绩效数据,0.07214679429634918,0.4523809523809524,0.19517021799814419,0.26667297231020975,70,160,5
绩效数据,0.08266660692865413,0.4523809523809524,0.25857013742817003,0.3067275654918507,70,160,10
绩效数据,0.058467199719481666,0.4523809523809524,0.11094175008783605,0.2228988555222769,70,160,15
绩效数据,0.06370108931910834,0.42857142857142855,0.14289974971495778,0.24435130342037312,70,160,20
绩效数据,0.05395389689615282,0.42857142857142855,0.08354336437643355,0.18137073186347263,70,160,25
绩效数据,0.0726213830801774,0.47619047619047616,0.19828377648283346,0.25925137167786017,70,170,5
绩效数据,0.06704240934644723,0.47619047619047616,0.1643711802133354,0.24875528060915225,70,170,10
绩效数据,0.05495259985302714,0.4523809523809524,0.08985760342317421,0.2094998849608318,70,170,15
绩效数据,0.05462435819339251,0.4523809523809524,0.08776097314871377,0.18202769790192927,70,170,20
绩效数据,0.053563310920854645,0.42857142857142855,0.08127950220468695,0.15290199024728268,70,170,25
绩效数据,0.059292453958119884,0.47619047619047616,0.11774018684932629,0.21166837323681845,70,180,5
绩效数据,0.0761564726636812,0.47619047619047616,0.2177873762836485,0.2921289660534334,70,180,10
绩效数据,0.05347098097578051,0.42857142857142855,0.08115269332138439,0.2051095834663952,70,180,15
绩效数据,0.05088462719375553,0.4523809523809524,0.06554991526690175,0.16956559038889762,70,180,20
绩效数据,0.06672933426827088,0.42857142857142855,0.16046605452179874,0.20939688325917957,70,180,25
绩效数据,0.057747898559678434,0.47619047619047616,0.10812733041106375,0.20615445861973788,70,190,5
绩效数据,0.07062461671974085,0.47619047619047616,0.18489481503447308,0.2709092942286049,70,190,10
绩效数据,0.049164072643246515,0.4523809523809524,0.055500288198948894,0.1885886938549979,70,190,15
绩效数据,0.060070695307478994,0.4523809523809524,0.1216179775262414,0.20877567531676985,70,190,20
绩效数据,0.07387732977892414,0.47619047619047616,0.2030231295108844,0.23925303965000566,70,190,25
绩效数据,0.06917767761235738,0.47619047619047616,0.17618278960361025,0.2705918169966734,70,200,5
绩效数据,0.06949072556330216,0.47619047619047616,0.1775251464899742,0.26655979589232576,70,200,10
绩效数据,0.047732617652776144,0.4523809523809524,0.046744679226680866,0.16892002454646152,70,200,15
绩效数据,0.05805454629085571,0.40476190476190477,0.10922582434075698,0.20560881330095668,70,200,20
绩效数据,0.07696731878987606,0.47619047619047616,0.22145760105257498,0.27557285441745744,70,200,25
绩效数据,0.06010443061442694,0.47619047619047616,0.12205210062943113,0.23510137447289853,70,210,5
绩效数据,0.056859785871560264,0.47619047619047616,0.10192945747889477,0.20214192291519723,70,210,10
绩效数据,0.060610139572851995,0.47619047619047616,0.12483156850793141,0.24503725750824348,70,210,15
绩效数据,0.06936542427472991,0.42857142857142855,0.1766377401752786,0.26148270669284424,70,210,20
绩效数据,0.07522437377509927,0.5,0.2114820674886557,0.2583316397029466,70,210,25
绩效数据,0.06787143320969968,0.5238095238095238,0.1689445077785773,0.26548237911791817,70,220,5
绩效数据,0.06901676290459169,0.5,0.1752588294897787,0.2802281526365166,70,220,10
绩效数据,0.061078709330692815,0.47619047619047616,0.12755350873308866,0.26495276647591987,70,220,15
绩效数据,0.07228015250499342,0.4523809523809524,0.1935122564697161,0.25976399171558856,70,220,20
绩效数据,0.08102927512860303,0.5,0.24514499240130871,0.31690495479920205,70,220,25
绩效数据,0.06962908442977378,0.5,0.178991381773803,0.26680583589267465,70,230,5
绩效数据,0.06857934135638821,0.5,0.1723132452737399,0.27877934593383374,70,230,10
绩效数据,0.06387426143680286,0.4523809523809524,0.14425351139490197,0.295607389931065,70,230,15
绩效数据,0.08306576771694596,0.4523809523809524,0.2581656446693563,0.337668501863404,70,230,20
绩效数据,0.08447923982625238,0.47619047619047616,0.26472930668364375,0.3883897207497955,70,230,25
绩效数据,0.06231812851226137,0.5476190476190477,0.1330777554589304,0.19107955308413405,75,80,5
绩效数据,0.04972535574465953,0.5238095238095238,0.05906108714188691,0.1400775915217525,75,80,10
绩效数据,0.060547185539845616,0.4523809523809524,0.12455824257229377,0.2202856233196148,75,80,15
绩效数据,0.04659092667076559,0.40476190476190477,0.04034266699678857,0.16259331094181625,75,80,20
绩效数据,0.060309283144948544,0.4523809523809524,0.12411547780804127,0.2166796201519196,75,80,25
绩效数据,0.07082149933309112,0.5476190476190477,0.18539154093513044,0.22686717914443613,75,90,5
绩效数据,0.050477369211716416,0.5,0.06415208091430341,0.16554808109506847,75,90,10
绩效数据,0.04406476376085444,0.4523809523809524,0.024767962267535616,0.16031849977739113,75,90,15
绩效数据,0.05077627199646506,0.42857142857142855,0.06570754586467294,0.18885164151733969,75,90,20
绩效数据,0.05807487584257509,0.42857142857142855,0.11021286408193366,0.20350405238882968,75,90,25
绩效数据,0.0549472661455519,0.5,0.09073794737945375,0.16901060616033828,75,100,5
绩效数据,0.06568743624536366,0.47619047619047616,0.155103844504696,0.26698764626798843,75,100,10
绩效数据,0.06672036573733031,0.5,0.16290353425294915,0.24274517838468557,75,100,15
绩效数据,0.05756738497580316,0.42857142857142855,0.10718399377575993,0.19897325269726746,75,100,20
绩效数据,0.049007810971975596,0.42857142857142855,0.054976897060282255,0.17173154461040285,75,100,25
绩效数据,0.08507925720471854,0.5714285714285714,0.2723507054211254,0.29175211749783164,75,110,5
绩效数据,0.06587113389072319,0.47619047619047616,0.15680242179437934,0.2500017973674052,75,110,10
绩效数据,0.07033222047066845,0.4523809523809524,0.18490782304950512,0.26849781286968305,75,110,15
绩效数据,0.04302207114918688,0.42857142857142855,0.018425613866925823,0.14869950125275008,75,110,20
绩效数据,0.050683403308004804,0.42857142857142855,0.06500792340377574,0.18561717513918324,75,110,25
绩效数据,0.0787160754790932,0.5,0.2349027547968231,0.2699316197235311,75,120,5
绩效数据,0.06571815238505407,0.47619047619047616,0.15612372040008765,0.2494211841439452,75,120,10
绩效数据,0.07160531775014856,0.4523809523809524,0.19278164540124723,0.274671169851255,75,120,15
绩效数据,0.041946826009944926,0.42857142857142855,0.011865204531960737,0.1415899512850455,75,120,20
绩效数据,0.049374945952693094,0.42857142857142855,0.05656870586915604,0.151585784806756,75,120,25
绩效数据,0.07889270701844486,0.5,0.23688828203447718,0.27053732112850143,75,130,5
绩效数据,0.06537642107381636,0.4523809523809524,0.15422009501393075,0.2507777162541275,75,130,10
绩效数据,0.07355230723604733,0.4523809523809524,0.2046059579384708,0.2821396358337108,75,130,15
绩效数据,0.05335968812771963,0.4523809523809524,0.0809665255546777,0.19618352819043486,75,130,20
绩效数据,0.047219452586602095,0.42857142857142855,0.043414758140126665,0.144968214959536,75,130,25
绩效数据,0.0734745995863979,0.4523809523809524,0.20331111886769204,0.26722208499670497,75,140,5
绩效数据,0.06865610948816925,0.4523809523809524,0.17390751271651517,0.25474278069284917,75,140,10
绩效数据,0.07280636074197044,0.4523809523809524,0.19850578981801753,0.2775651059395585,75,140,15
绩效数据,0.05006958043165888,0.4523809523809524,0.061011040535512685,0.19206213537257463,75,140,20
绩效数据,0.05003771375839561,0.40476190476190477,0.060312460292899606,0.15662104297085622,75,140,25
绩效数据,0.06386150669755675,0.4523809523809524,0.14526446096173398,0.2287384407653345,75,150,5
绩效数据,0.08311299005342576,0.4523809523809524,0.2603958818145576,0.308383832928302,75,150,10
绩效数据,0.05842480048822973,0.47619047619047616,0.11060840715616217,0.2227372137784203,75,150,15
绩效数据,0.049189451643146365,0.42857142857142855,0.055114349240829766,0.16262488559492047,75,150,20
绩效数据,0.057171897469652455,0.40476190476190477,0.10287395353824359,0.19218832156002552,75,150,25
绩效数据,0.06540380873935003,0.4523809523809524,0.1543088264027199,0.23426264121835116,75,160,5
绩效数据,0.06267462702110205,0.4523809523809524,0.13740101592863221,0.2404138919394918,75,160,10
绩效数据,0.05379970476346463,0.4523809523809524,0.08300157256629047,0.1996272837381753,75,160,15
绩效数据,0.060733615318659284,0.4523809523809524,0.12413235445519796,0.20238590525085834,75,160,20
绩效数据,0.06232004003470126,0.40476190476190477,0.13324985397214917,0.19492230280680917,75,160,25
绩效数据,0.06075355110603997,0.47619047619047616,0.1260595803323074,0.21760639968559187,75,170,5
绩效数据,0.076057380156205,0.47619047619047616,0.21710751295226,0.2917488566452611,75,170,10
绩效数据,0.05391766945471166,0.42857142857142855,0.08390795104334053,0.20682303787065037,75,170,15
绩效数据,0.05131263163316868,0.4523809523809524,0.06811153629286014,0.17099185268972608,75,170,20
绩效数据,0.06713640269870513,0.42857142857142855,0.16291475685529364,0.21067426541113451,75,170,25
绩效数据,0.06097888760479875,0.47619047619047616,0.1271883277249983,0.21841350747303764,75,180,5
绩效数据,0.07051689527757232,0.47619047619047616,0.18413425805353356,0.270496085049899,75,180,10
绩效数据,0.05228568866663119,0.47619047619047616,0.07401880662944132,0.200562915210474,75,180,15
绩效数据,0.05683225501412048,0.4523809523809524,0.10216721785121473,0.20215167272637558,75,180,20
绩效数据,0.07218711803460387,0.47619047619047616,0.19281543756037142,0.2467236809905858,75,180,25
绩效数据,0.06722686245246656,0.47619047619047616,0.16443555437505764,0.26296110956388696,75,190,5
绩效数据,0.0799091306272044,0.47619047619047616,0.24016052395965812,0.30652380410846575,75,190,10
绩效数据,0.047618805048582624,0.4523809523809524,0.04603484286533446,0.1685172553534139,75,190,15
绩效数据,0.05865273781499791,0.42857142857142855,0.11257283907971337,0.1950108629562166,75,190,20
绩效数据,0.07576508643095337,0.5,0.21416480126599413,0.27126839626521454,75,190,25
绩效数据,0.05762977041397788,0.4523809523809524,0.1070360688293276,0.22542162193999118,75,200,5
绩效数据,0.05962756044610362,0.47619047619047616,0.11826124364688571,0.2119816236125901,75,200,10
绩效数据,0.06830118889947179,0.47619047619047616,0.17073909130804182,0.27613095977715646,75,200,15
绩效数据,0.0788622241110617,0.4523809523809524,0.2326412864594489,0.29728222716126945,75,200,20
绩效数据,0.07065541404131093,0.4523809523809524,0.18333707225646817,0.24264115534883157,75,200,25
绩效数据,0.07057914387451758,0.5238095238095238,0.18409439801190852,0.28768101113360767,75,210,5
绩效数据,0.0712637761875834,0.5,0.18888825399509862,0.28935168081637247,75,210,10
绩效数据,0.0655594395438317,0.47619047619047616,0.15332778965986946,0.2440271781529996,75,210,15
绩效数据,0.07960198074395652,0.4523809523809524,0.2363646139655474,0.27684745520487786,75,210,20
绩效数据,0.0806689801849374,0.42857142857142855,0.24195602962271434,0.3154958436766409,75,210,25
绩效数据,0.06916942879933163,0.5238095238095238,0.17611059672647747,0.25563015346002493,75,220,5
绩效数据,0.0765041146664589,0.5,0.2194479798850786,0.31099404902604494,75,220,10
绩效数据,0.06202528544008734,0.4523809523809524,0.13226458942126376,0.2433093864625923,75,220,15
绩效数据,0.08146300213554314,0.4523809523809524,0.24792966104808767,0.30791181882851315,75,220,20
绩效数据,0.0837956208899,0.4523809523809524,0.2596399571279928,0.38524681169503466,75,220,25
绩效数据,0.08030053347679655,0.5238095238095238,0.24310368476996896,0.3416111840618412,75,230,5
绩效数据,0.07686509514463102,0.5,0.2219929776374532,0.35804887617878767,75,230,10
绩效数据,0.06201877001603373,0.42857142857142855,0.13236214506425936,0.23208925638476893,75,230,15
绩效数据,0.08813332926025308,0.4523809523809524,0.28822882885568674,0.3610372395757412,75,230,20
绩效数据,0.08905403858054539,0.4523809523809524,0.2959972566556948,0.49397383312305254,75,230,25
绩效数据,0.06903101386173782,0.5238095238095238,0.17610197814555195,0.2196540081983071,80,90,5
绩效数据,0.050339068567030854,0.47619047619047616,0.06298688196521869,0.1757531442234364,80,90,10
绩效数据,0.0448945978394355,0.47619047619047616,0.029869106039524917,0.16333764122256683,80,90,15
绩效数据,0.06133147375487269,0.4523809523809524,0.13057599491880995,0.22559084805030452,80,90,20
绩效数据,0.053047984571898965,0.4523809523809524,0.07975827276663446,0.18588898684355534,80,90,25
绩效数据,0.07687457719875512,0.5476190476190477,0.22461201831167327,0.23334112747563288,80,100,5
绩效数据,0.07091147872044279,0.5,0.18696531431521382,0.2882208513395874,80,100,10
绩效数据,0.07220077837839733,0.47619047619047616,0.19695672367245612,0.2756311538631581,80,100,15
绩效数据,0.05423289669772502,0.4523809523809524,0.0869738460718183,0.18744808129945312,80,100,20
绩效数据,0.04440653308056963,0.42857142857142855,0.026834418126566773,0.16262947415052936,80,100,25
绩效数据,0.080351237476183,0.5238095238095238,0.24458187251691002,0.27553888512260505,80,110,5
绩效数据,0.06410934320827844,0.47619047619047616,0.14668562150797745,0.2433152442267378,80,110,10
绩效数据,0.06913001684829223,0.4523809523809524,0.17745781351464052,0.2639083225753071,80,110,15
绩效数据,0.03965791559570997,0.42857142857142855,-0.0020829617457390702,0.13386381930141172,80,110,20
绩效数据,0.049477921116462875,0.42857142857142855,0.05706951395214515,0.15190192836325944,80,110,25
绩效数据,0.07662769493224997,0.5,0.22289359425014055,0.26359694472830186,80,120,5
绩效数据,0.06943653778139502,0.42857142857142855,0.17876371253527365,0.2663519367288484,80,120,10
绩效数据,0.07150676051881821,0.4523809523809524,0.19171399133209124,0.274293113711329,80,120,15
绩效数据,0.0470234032991621,0.42857142857142855,0.04263618402681861,0.15872574913789395,80,120,20
绩效数据,0.048992811471679554,0.42857142857142855,0.05397538053904634,0.1504125955690067,80,120,25
绩效数据,0.07214342476885838,0.47619047619047616,0.1949586238533963,0.2623806933832707,80,130,5
绩效数据,0.060605870195661105,0.4523809523809524,0.12506010242650256,0.2324783380555701,80,130,10
绩效数据,0.06475275278112225,0.4523809523809524,0.15029288160745358,0.24686173711206144,80,130,15
绩效数据,0.05303571529680684,0.4523809523809524,0.07902627104141892,0.20343994583337788,80,130,20
绩效数据,0.04917903993405193,0.40476190476190477,0.055209152101630445,0.1539333424378175,80,130,25
绩效数据,0.064767299004169,0.4523809523809524,0.1506326476011134,0.23198279766491312,80,140,5
绩效数据,0.08070383992652275,0.4523809523809524,0.24596972507278075,0.29944488187195695,80,140,10
绩效数据,0.050316247678865,0.4523809523809524,0.06235175682523557,0.19182437461695948,80,140,15
绩效数据,0.05016486852858515,0.4523809523809524,0.061151024468435136,0.16584970421157497,80,140,20
绩效数据,0.057180644204442244,0.38095238095238093,0.10300138692177019,0.19221772447216914,80,140,25
绩效数据,0.05826176519308213,0.4523809523809524,0.11100259831934083,0.20868134836868013,80,150,5
绩效数据,0.06805851005202435,0.4523809523809524,0.16963998956534845,0.26106595378224035,80,150,10
绩效数据,0.05337080744376954,0.42857142857142855,0.08051344498377874,0.1980358324967649,80,150,15
绩效数据,0.05711284676168993,0.4523809523809524,0.10240138790077695,0.18882036413012473,80,150,20
绩效数据,0.05713829757375932,0.42857142857142855,0.10248746789727001,0.17871504150729425,80,150,25
绩效数据,0.06201361270113992,0.47619047619047616,0.1339392044967142,0.22211967441768452,80,160,5
绩效数据,0.06736270733034933,0.47619047619047616,0.16487742780969797,0.2583969209009815,80,160,10
绩效数据,0.051181535459129845,0.42857142857142855,0.06742540197528545,0.19632748881019402,80,160,15
绩效数据,0.05375050981330176,0.4523809523809524,0.08271531571068577,0.18306718834303753,80,160,20
绩效数据,0.06503614289796422,0.4523809523809524,0.1502539643108472,0.20408364284412972,80,160,25
绩效数据,0.06606652995497853,0.47619047619047616,0.15706905017734674,0.25842241312809516,80,170,5
